name,category,latitude,longitude
Ashraya Medinova Pvt Ltd,hospital,12.988865,77.5078006
K.T.G. Hospital,hospital,13.0004769,77.5054027
Jai Maruthi Hospital,hospital,13.0068811,77.5055636
"Vijaya Hospital, Bengaluru Urban",hospital,12.9418827,77.48376
Sandhyashree Hospital,hospital,12.9761802,77.5261763
Brinda Hospital,hospital,12.978053,77.5115959
Sankalpa Hospital,hospital,12.95119,77.4918039
Deepashri Hospital,hospital,12.9705902,77.5108503
Sai Baba Hospital,hospital,13.0093599,77.5222108
Pantarapalya,bus_stop,12.9453791,77.5286172
Jalahalli Cross,bus_stop,13.0384932,77.520588
Income Tax Layout,bus_stop,12.9611543,77.5331126
Mysore Road Metro,bus_stop,12.946243,77.5303258
More,shopping,12.9647768,77.5305308
B M Valley School,school,12.9417677,77.5258988
Government Hospital SULIKERE,hospital,12.938541,77.4485
Thippenalli Government Hospital,hospital,13.031132,77.483923
Laggere Government Hospital,hospital,13.009817,77.5231852
Ullalu Government Hospital,hospital,12.9629127,77.4751834
NELAMAHESHWARI Government Hospital,hospital,13.049152,77.510442
Sree Ranga Hospital,hospital,12.9358669,77.4927128
Janatha Seva Cooperative Bank Limited,bank,12.9706278,77.5258392
HDFC Bank,bank,12.9193249,77.4831524
Canara Bank,bank,12.921534,77.4842736
Axis Bank,bank,12.9237561,77.4847363
UCO Bank,bank,12.9109393,77.4843889
Siddeshwara layout park,park,13.064719,77.4963174
Lawn area at Siddeshwara temple,park,13.0659184,77.4952395
naveen clinc,hospital,13.0413777,77.5050224
Pai Bhavan,shopping,13.0404348,77.5174608
Benaka Hospital,hospital,12.9835824,77.5289448
Vijaya Hospital,hospital,12.96767,77.5226459
Government Hospital,hospital,12.9780731,77.5251934
Shree Dhanvantari Ayurveda Hospital,hospital,12.9615606,77.5222312
Srinivasam Cancer Care Multi Speciality Hospital,hospital,12.961509,77.523151
Jagjeevanram Hospital,hospital,12.968292,77.524492
Abivrud Cancer Care & Research Centre,hospital,12.963967,77.4973049
Panchsheela Nagar Hospital,hospital,12.9745497,77.5208943
Government Hospital,hospital,12.9639829,77.5188899
Revathi Hospital,hospital,12.9679971,77.5015759
Shanthakumari Hospital,hospital,12.9637162,77.5188263
Sumati Hospital,hospital,12.976379,77.524439
Sastry Memorial Hospital,hospital,12.9698787,77.5332834
Department of Geology,college,12.9454491,77.509215
"Orchids The International School, Mysore Road",school,12.9254097,77.4986469
NRI Institute,college,12.969788,77.508044
Axis Bank,bank,12.9828242,77.5107928
Axis Bank,bank,13.042909,77.513435
Corporation Bank,bank,13.0283797,77.5196385
Canara Bank,bank,13.0009029,77.5046255
State Bank of India,bank,13.0000414,77.5330938
Canara Bank,bank,12.9801316,77.5106987
Canara Bank,bank,12.9755713,77.4836808
Indian Bank,bank,12.9737273,77.5098419
Andhra Bank,bank,12.967716,77.5054094
State Bank of India,bank,12.9605743,77.5127492
HDFC Bank,bank,12.9144145,77.5208702
Kruthika Hospital,hospital,13.0650144,77.5041964
Dr Saju George Kottakkal,hospital,13.0621628,77.5177637
Fathima Hospital,hospital,13.0559513,77.5329456
Esi Dispensary,hospital,13.0439933,77.5065494
Ashwini Hospital,hospital,13.0313399,77.5055985
Esi Hospital Peenya 1st Stage,hospital,13.0280728,77.5231858
Anupama Hospital,hospital,12.9831814,77.4787872
Bsv Pu College Malagala,college,12.979487,77.510375
East West College of Nursing And Management,college,12.97713,77.4824667
East West College of Pharmacy,college,12.9764149,77.4825255
Union Bank of India,bank,12.9557788,77.5182766
State Bank of India,bank,12.9130094,77.5210675
Dus Minute,shopping,13.0459291,77.5006967
Reliance Smart Point,shopping,12.9084569,77.5119601
Jnanabharathi,railway_station,12.9354357,77.5124063
Pantharapalya - Nayandahalli,railway_station,12.9416715,77.5251166
Kengeri Bus Terminal,railway_station,12.914689,77.4878557
Kengeri,railway_station,12.9079105,77.4765784
Rajarajeshwari Nagar,railway_station,12.9365996,77.5196788
Pattanagere,railway_station,12.9242505,77.4983509
Nagarbhavi Circle,bus_stop,12.9580737,77.5189278
Unnamed,bus_stop,12.9595234,77.5206544
Bangalore University Quarters,bus_stop,12.9517777,77.4997562
Adarsh Hospital,hospital,12.9208444,77.4847891
Government School,school,12.9141593,77.4816613
Mariappanapalya,bus_stop,12.945414,77.4954923
Ambedkar College,bus_stop,12.9652036,77.5047583
Summanahalli,bus_stop,12.9877707,77.5191572
Mallathahalli,bus_stop,12.9580697,77.5032946
Kenchapura Bus Stop,bus_stop,12.942324,77.4937189
University quarters bus stop,bus_stop,12.9527254,77.4999694
Deepa Complex,bus_stop,12.9665643,77.5048879
Nagarbhavi BDA complex,bus_stop,12.9793561,77.5105425
PVP School,bus_stop,12.9483134,77.4969824
Kottigepalya,bus_stop,12.9879079,77.5145253
Kengunte cross,bus_stop,12.96047,77.5042369
Unnamed,bank,13.0264015,77.5210156
Kengeri Church Stop,bus_stop,12.9290165,77.4867571
Canara Bank,bank,12.9958863,77.5228518
HDFC Bank,bank,12.98113,77.5111923
State Bank of India,bank,12.9701824,77.5068243
Society,bus_stop,12.9212141,77.483849
Nagarabhavi 12th Block,bus_stop,12.9610494,77.5124747
Forest Gate,bus_stop,12.9916762,77.4591106
Machohalli Cross,bus_stop,12.9907989,77.454317
Kadabagere Cross,bus_stop,12.9888745,77.4492686
Sigehalli Gate,bus_stop,12.9841118,77.4440363
Hamsa Farm,bus_stop,12.9817861,77.4398636
Channenahalli,bus_stop,12.9778584,77.4305523
Honnagana Hatti,bus_stop,12.9741071,77.4209797
Channadasi Palya,bus_stop,12.9708979,77.4148902
"Sub Register Office, Lakkuppe",bus_stop,12.9699365,77.4101179
Vishal Mega Mart,shopping,13.0335166,77.5038993
Nagaravale,bus_stop,12.9991701,77.4964908
Bank of Baroda,bank,12.9330518,77.5158827
Gnanabodhini Kannada Higher Primary School,school,12.9266736,77.4943694
Gnanabodhini English Higher Primary School,school,12.9264043,77.4942917
Jalahalli KSRTC Stop,bus_stop,13.0400545,77.5186045
Federal Bank,bank,12.9599103,77.5313926
Unnamed,school,12.9106208,77.4835688
Family Shopping Center,shopping,13.0142084,77.4930091
Malagala,bus_stop,12.9780471,77.5149608
Nagarabhavi Village,bus_stop,12.9592625,77.5168068
BDA Complex Nagarbhavi,bus_stop,12.9682351,77.5126621
Nayandahalli,bus_stop,12.94583,77.528168
"Fortis Hospital, Nagarbhavi",hospital,12.9596032,77.5112481
Reliance Smart,shopping,12.9553443,77.5282394
WIMAC Junction,bus_stop,13.0687297,77.5299691
Andrahalli,bus_stop,13.0080767,77.4848449
Gollahalli Road Junction,bus_stop,12.9075354,77.4890372
BGS Health City,bus_stop,12.9072249,77.4989855
Ashrama Savandarbar,bus_stop,12.9095981,77.4921875
Gollahalli Road Junction,bus_stop,12.9077393,77.4888186
Depot 31 Gate,bus_stop,12.9931081,77.5215167
Nandini Layout Ring Road,bus_stop,13.0146767,77.5306745
Nandhini Layout,bus_stop,13.0147335,77.5305055
Depot 31 Gate,bus_stop,12.9931878,77.5212707
Malagala,bus_stop,12.9785777,77.5149648
BDA Complex Nagarbhavi,bus_stop,12.9721571,77.5127466
Kommaghatta Junction,bus_stop,12.9142936,77.4814653
Kengeri Post Office,bus_stop,12.9153576,77.4818355
Kengeri Satellite Town,bus_stop,12.9239162,77.4850018
Kottigepalya,bus_stop,12.9877247,77.5145511
Kottigepalya,bus_stop,12.9877503,77.514997
Summanahalli,bus_stop,12.9873779,77.5190914
Bandhan Bank,bank,12.9594192,77.5266507
Axis Bank,bank,12.9593539,77.5266218
Karur Vysya Bank,bank,12.9600961,77.5270763
Bagalkunte,bus_stop,13.0568493,77.5073341
Nagasandra,railway_station,13.0479536,77.5001422
GPS Institute of Agricultural Management,college,13.0378544,77.5215723
Unnamed,school,13.0349336,77.5278295
Sacred Heart College of Nursing,college,13.0473955,77.50291
Chandra Layout Circle,bus_stop,12.958394,77.5262944
Nagarbhavi Circle,bus_stop,12.9584907,77.5190122
Canara Bank,bank,12.9609896,77.4879289
All Season Market,shopping,12.9606513,77.4880845
Seshadripuram Independent Pre-University College,college,12.915418,77.4809643
Seshadripuram Academy of Business Studies,college,12.9155804,77.4811537
ICICI Bank,bank,13.0681196,77.5304445
A to Z,shopping,12.9521586,77.4994998
The Bengaluru City Co-operative Bank,bank,12.9519538,77.4987844
Unnamed,shopping,12.95208,77.4977918
Mangaluru Stores,shopping,12.9511672,77.4948779
Surya Department Store,shopping,12.9546117,77.4967995
Jettipalya,bus_stop,12.975704,77.4005645
Kittanahalli Palya,bus_stop,13.0097767,77.4137476
Sunkadakatte,bus_stop,12.9899522,77.5023973
Smart Point,shopping,12.9289537,77.486678
State Bank of India,bank,12.9321659,77.5155657
Shopers Shope,shopping,12.9245345,77.4854041
Shopping City Hypermarket,shopping,12.9132031,77.5209553
Royalmart Supermarket Abbigere,shopping,13.0735994,77.5191931
Sondekoppa Government Hospital,hospital,13.0230115,77.3845954
"Shri Mokambika Women's Clinic, Child care and Nethralaya",hospital,12.9519863,77.4989075
Suraksha Diagnostic Centre,hospital,12.9519538,77.4990341
RV University,college,12.9233711,77.499694
Unnamed,bus_stop,13.0074142,77.5268859
Mount Carmel College of Nursing,college,12.9516069,77.4718966
Federal Bank,bank,12.9516134,77.4722573
Herohalli Cross,bus_stop,12.9874647,77.4924724
Bharath Nagara 1st Phase,bus_stop,12.9813678,77.4851178
Ganga International School,bus_stop,13.0282993,77.4962185
Siddhartha School Cross,bus_stop,13.0261472,77.4889283
Kari Obanahalli,bus_stop,13.0250536,77.4865981
Garudappa Circle Thigalarapalya,bus_stop,13.015734,77.4840822
Andrahalli Government School,bus_stop,13.00966,77.4828739
Andrahalli,bus_stop,13.0080359,77.4847652
Acharya College,bus_stop,13.0023468,77.488142
Arch Lingadeeranahalli,bus_stop,12.9994091,77.4887163
Herohalli,bus_stop,12.9904626,77.4874399
Gidadakonenahalli Cross,bus_stop,12.9746219,77.4877942
Muddinapalya Junction,bus_stop,12.9712095,77.4882468
Annapoorneshwari Nagara Cross,bus_stop,12.9699736,77.4963448
Nagarbhavi Vishweshwariah Sports Club,bus_stop,12.9690723,77.4993612
ITI Layout,bus_stop,12.9677746,77.5023634
Ambedkar Institute of Technology,bus_stop,12.9629691,77.5049269
Kengunte Circle,bus_stop,12.9607534,77.5043407
Mallathalli Cross,bus_stop,12.9574836,77.5030522
University Quarters,bus_stop,12.9523715,77.4998029
BUC Admin Block,bus_stop,12.9491271,77.5010908
BUC Library,bus_stop,12.9442791,77.5042329
BUC Ladies Hostel,bus_stop,12.942176,77.505647
Bengaluru University Gate,bus_stop,12.9359016,77.5127142
Peddanapalya Cross,bus_stop,12.9675497,77.3885067
Tavarekere,bus_stop,12.9656579,77.3999141
Gulaganjahalli Cross,bus_stop,12.9412148,77.4253589
Kommaghatta Junction,bus_stop,12.9143883,77.4813909
Kengeri Ganesha Temple,bus_stop,12.9116465,77.4804039
Kengunte Circle,bus_stop,12.9602851,77.5049897
12th Block Nagarbhavi,bus_stop,12.9601427,77.5140361
Jyothi Nagara,bus_stop,12.9592141,77.5217669
Chandra Layout Circle,bus_stop,12.9581731,77.526391
Ganesha Temple Chandra Layout,bus_stop,12.9577209,77.5286803
Chandra Public School,bus_stop,12.9602969,77.5295748
Income Tax Layout,bus_stop,12.9599323,77.5314765
AIT Information Science,college,12.9637093,77.5064206
AIT Medical Electronics,college,12.963542,77.505565
AIT Mechanical Engineering,college,12.9640334,77.5065815
AIT Civil Engineering,college,12.9647601,77.5068685
High School Sondekoppa,bus_stop,13.025506,77.3844284
Sondekoppa,bus_stop,13.0211419,77.3841333
Mallasandra,bus_stop,13.0026656,77.3939556
Chowdeshwarinagara,bus_stop,12.9975537,77.3992073
Metipalya,bus_stop,12.9934609,77.4022168
Varthuru,bus_stop,12.9856045,77.4020585
Jettipalya,bus_stop,12.9757954,77.4004036
Gangenahalli Cross,bus_stop,12.9731451,77.3998833
BWSSB Tavarekere,bus_stop,12.9701837,77.3992315
Dombarahatti Dongadipura Cross,bus_stop,12.9721009,77.4604784
Yale Kodigehalli Colony,bus_stop,12.98274,77.468411
Gollarahatti,bus_stop,12.9885723,77.4725886
College Cross Byadarahalli,bus_stop,12.9855091,77.4795744
Byadarahalli,bus_stop,12.9850165,77.481873
East West College Cross,bus_stop,12.9855483,77.4863859
Anjananagara,bus_stop,12.9860998,77.4884525
Herohalli Cross,bus_stop,12.987472,77.4932536
Janapriya Apartment,bus_stop,12.9887853,77.4991626
Hegganahalli,bus_stop,13.0038168,77.5047469
Milk Dairy Hegganahalli,bus_stop,13.0075671,77.5056374
NTTF Peenya,bus_stop,13.024871,77.5111105
Rolling Mill,bus_stop,13.0264677,77.5147408
TVS Cross Peenya,bus_stop,13.0287032,77.5197794
Mataji Supermart,shopping,12.9972246,77.4431833
Jnanakshi Layout,bus_stop,12.9130243,77.5137162
Maramma Temple,bus_stop,12.9228908,77.5143398
Pattanagere Jayanna Circle,bus_stop,12.9263141,77.5146268
Rajarajeshwari Nagar,bus_stop,12.9364702,77.519719
Indian Bank,bank,12.925836,77.5180757
Shop@rite,shopping,12.9734732,77.5104541
Unnamed,bus_stop,13.0363152,77.505214
Bus stop near Boulangerie Bakery,bus_stop,13.0388704,77.5024087
Shettyhalli main road Bus Stop,bus_stop,13.0592475,77.5201408
Sukanpalya,bus_stop,12.9078583,77.4918507
Sukanpalya,bus_stop,12.9075581,77.4911578
University Law College & Department Of Studies In Law,college,12.953181,77.5021489
HDFC Bank,bank,12.9074115,77.4891363
All - Mart,shopping,13.0509934,77.5148541
Reliance Smart Point,shopping,13.0544194,77.5111956
Indian Plywood Industries Research and Training Institute,college,13.0342791,77.5326462
"Naadaprabhu Kempegowda Park, Mallasandra",park,13.0563934,77.5134138
Unnamed,park,13.0366892,77.5326947
Unnamed,park,13.0363154,77.5329366
Unnamed,park,13.0358608,77.5331304
Unnamed,park,13.0353166,77.5331626
Ministry of Fisheries Training,college,13.0456314,77.5333949
Foremen Training Institute - FTI,college,13.0237647,77.5312839
R. V. College of Engineering,college,12.9232,77.5006374
Dr. Ambedkar Institute of Technology,college,12.9645962,77.5066686
Indian Institute of Plantation Management,college,12.9617018,77.5054516
Indian Statistical Institute,college,12.9324122,77.5041669
Manipal Speciality Hospital,hospital,12.908884,77.5136186
Dr Ambedkar Park,park,12.919261,77.5196974
Soundarya School,school,13.0491979,77.5054344
Unnamed,park,13.0002469,77.5328793
Unnamed,park,12.9999013,77.5313317
Gopalan Arcade Mall,shopping,12.9355908,77.5177172
Bapuji Layout Park,park,12.9625209,77.5270011
Subbana Garden Park,park,12.9654598,77.5296602
Unnamed,park,12.9651448,77.5240595
Balalayanna Kere Park,park,12.9782911,77.5278275
Unnamed,park,12.9515547,77.519147
Unnamed,park,12.9680366,77.5178655
Unnamed,park,12.9931166,77.5319509
Unnamed,park,12.9921312,77.5294014
Sri Krishna Institute of Technology,college,13.074814,77.4992054
National Institute of Unani Medicine,college,12.9909868,77.513684
BHBCS Park,park,12.9583619,77.5279643
Dodda Alada Mara,park,12.9094601,77.395651
Unnamed,park,12.9465949,77.5253412
Unnamed,park,12.9462834,77.5260867
Jnana Ganapati Temple Park,park,12.9469939,77.4918554
Unnamed,park,12.9433793,77.4856774
Unnamed,park,12.9404836,77.4912106
Unnamed,park,12.9399557,77.49378
Unnamed,park,12.933002,77.484888
MEI Layout Park,park,13.0606365,77.5064898
Bangalore Institute of Management Studies,college,12.9258463,77.4993799
NTTF Technical Training Institute,college,13.0250286,77.508529
Unnamed,park,12.9771539,77.5301802
Unnamed,park,12.9781827,77.5307531
Unnamed,park,12.9725584,77.5298576
Unnamed,park,12.970928,77.5333063
Unnamed,park,12.9581836,77.5270014
Government High School and PU College,school,12.9550848,77.5323257
East West Group of Institutions,college,12.9770958,77.4831157
Sangameshwara Park,park,12.9161336,77.5218978
Unnamed,park,12.9119509,77.5204567
Unnamed,park,12.9747605,77.5290558
Unnamed,park,12.976047,77.529633
Sarvodaya School,school,12.9740798,77.5310831
KLE School,school,12.9787543,77.5111914
Buddha Shanti Kanive,park,12.9796599,77.513564
Ramakrishna Hegde Park,park,12.9769572,77.5123
Unnamed,park,13.058534,77.5052589
UCO Bank,bank,13.059863,77.5063966
Max Muller School,school,12.9940136,77.5319539
ISI Park,park,12.9302966,77.502963
BBMP Park,park,12.958176,77.5311508
Abbigere Park,park,13.0715856,77.5289245
Jindal Government School,school,13.0704311,77.5289365
Ecological Park,park,13.0232712,77.5235566
Vivekananda Park,park,12.9210796,77.519083
Rajarajeshwari Nagar Park,park,12.928623,77.5165144
Vidyanikethan Public School,school,12.951567,77.4876253
bmtc park,park,13.035367,77.5026789
Ravi Kirloskar Memorial Hospital,hospital,13.0384676,77.527802
Unnamed,park,12.9225765,77.4832987
St. John's High School,school,12.9698883,77.5076631
Chitrakoota School,school,12.9345622,77.4939746
Sri Sharadadevi Park,park,12.9559445,77.5281528
Unnamed,park,12.9177032,77.4815343
Kids Playground,park,12.9189066,77.4819706
Unnamed,park,12.9201481,77.4824172
Unnamed,park,12.9211121,77.4827536
Unnamed,park,12.916814,77.508714
Unnamed,park,12.9175529,77.5200831
Unnamed,park,12.9265922,77.5186791
Netaji Memorial Park,park,12.92941,77.5177585
Siddalingaiah Park,park,12.9295564,77.5212498
Unnamed,park,12.9161686,77.4809949
Unnamed,park,12.947956,77.4769187
Vishveshwaraiah Layout 5th Block Park,park,12.9524808,77.4799089
Unnamed,park,12.9793466,77.4766009
Unnamed,park,12.982169,77.4766638
Unnamed,park,12.9820947,77.4846316
BBMP PARK,park,12.9950183,77.4878637
Unnamed,park,12.9963038,77.4879337
BBMP Park,park,12.9969187,77.4864089
Unnamed,park,13.0304543,77.4840501
Unnamed,park,13.0184668,77.5326293
Unnamed,park,12.9775542,77.5297934
Unnamed,park,13.0111543,77.531594
Unnamed,park,13.0183558,77.5190516
Vishwamānava Kuvempu Park,park,12.9537975,77.5281294
Unnamed,park,12.9528891,77.5294999
Unnamed,college,12.9311425,77.513619
Soundarya Institute of Management,college,13.0709875,77.4945382
Unnamed,park,13.0705644,77.5089863
National Public School Chikkabanavara,school,13.0715063,77.5099902
Silver Spring International School,school,13.073166,77.510151
RR College of Pharmacy,college,13.0735071,77.5108905
Garden Villas Park,park,12.96327,77.5190795
BBMP Park,park,13.0028203,77.4840436
National Hill View Public School,school,12.9237378,77.5233068
Unnamed,park,12.9988695,77.5267772
Unnamed,park,12.9994536,77.5294902
Unnamed,park,12.9130348,77.4813867
National Public School Kengeri,school,12.9224218,77.4889292
KLE Law College,college,12.9684192,77.4819509
Geleyara Balaga Association Playground,park,13.0746727,77.5048846
Orchard International School,school,12.9253736,77.4985971
Bethesda International School,school,12.9282567,77.4855385
Unnamed,park,13.026435,77.529902
RHBCS Park,park,12.9791116,77.4983592
Unnamed,park,12.9776381,77.5031242
Unnamed,park,13.0097604,77.5143613
PES University,college,12.9348535,77.5321405
Medical Centre,hospital,12.9246391,77.5006239
Bangalore Integrated Management Academy,college,12.9244411,77.4968578
KPSC Layout Mini Park,park,12.945187,77.4871548
KPSC Layout Park,park,12.9451426,77.4863448
Nrr Hospital,hospital,13.0725243,77.5035875
Triveni School,school,13.0548347,77.5071044
State Bank of India,bank,13.0587384,77.5066743
Arunodaya Hospitals,hospital,13.057066,77.508511
Dr Ramachandra Hospital,hospital,13.048319,77.5080361
Unnamed,park,12.9219676,77.4885539
Unnamed,park,12.9196133,77.4910425
Unnamed,park,12.9204091,77.4907494
Unnamed,park,12.9117658,77.4938608
Unnamed,shopping,12.9403168,77.5250986
National Hill View Public School,school,12.9287127,77.5291
Unnamed,park,12.9676013,77.5270562
Puneeth Rajkumar Multispeciality Hospital,hospital,12.9414292,77.5226387
Global Academy of Technology,college,12.9272671,77.5262224
Global Academy for Learning,school,12.9252677,77.5044626
Unnamed,park,13.0369456,77.5322811
Natus Woman and Children Hospital,hospital,12.9427199,77.525514
Sonnenahalli Park,park,12.9357157,77.4836253
Unnamed,park,12.9225718,77.4891291
Unnamed,park,12.9239461,77.4874947
Unnamed,park,12.9244536,77.4860231
Unnamed,park,12.922894,77.4887549
Unnamed,park,12.9231535,77.489982
Balmuri Ganesh Temple Children's Park,park,12.925473,77.4917391
Unnamed,park,12.9355867,77.4877685
Karnataka State Labour Institute,college,13.0532657,77.4965581
MEI Layout Triangular Park,park,13.0625547,77.5010855
Ramaiah Park,park,13.0489233,77.5042602
DMart,shopping,13.0600344,77.5072697
Jindal Naturecure Institute hospital,hospital,13.0507482,77.4832827
Unnamed,park,12.9530609,77.5315475
Unnamed,park,12.9299413,77.4981728
St. Anthony's PU College,college,12.926725,77.49845
Unnamed,park,12.9395614,77.5261861
Unnamed,park,12.9409884,77.526448
Children Park,park,13.0495317,77.5296335
Paschim Udayan,park,13.0514322,77.5286514
Pipeline Road Park,park,13.0471723,77.5211748
State Bank of India,bank,13.051014,77.528803
Kempegowda Institute of Management Studies and Research,college,12.9834643,77.5099921
"National School of Drama, Bengaluru",college,12.9566063,77.5057463
Institute for Social and Economic Change,college,12.9533957,77.5138572
Unnamed,park,12.9526644,77.5160362
Unnamed,park,12.9551799,77.5173569
National Law School of India University,college,12.9528954,77.5159691
